FullAddress,Address1,Address2,City,State,ZipCode,revenue,date,Order Number,User ID,First Time Order
6019 Montoya Street Apt. 091,6019 Montoya Street ,Apt. 091 ,Michaelfurt,MT,62091,982.06,2021-03-31,18658048,U6137453,0
12118 Jeffrey Union,12118 Jeffrey Union ,,Rebeccaville,WY,09952,595.68,2021-04-11,61186590,U1661779,0
42211 Young Mall,42211 Young Mall ,,Lake William,LA,24905,959.54,2021-01-03,63406575,U6700473,1
9988 Ball Summit Apt. 690,9988 Ball Summit ,Apt. 690 ,East Kellychester,IA,68924,655.0,2021-04-10,55608367,U3416470,1
1310 Johnson Center Suite 014,1310 Johnson Center ,Suite 014 ,South Kimberlyport,NV,35245,58.61,2021-09-20,88899403,U7232221,1
535 George Canyon Apt. 979,535 George Canyon ,Apt. 979 ,Natashaburgh,KY,30612,5.59,2021-04-08,36282562,U5188932,1
1563 Hannah Parkways,1563 Hannah Parkways ,,Christophershire,OK,96810,992.13,2021-04-23,43575820,U7893160,0
0511 Hill Street,0511 Hill Street ,,Smithside,MT,58944,666.38,2021-01-08,94135627,U2005192,1
768 Christian Neck Apt. 620,768 Christian Neck ,Apt. 620 ,Lake Hannah,NC,09625,791.62,2021-09-14,67253806,U9613821,1
80025 Ponce Shoal Suite 978,80025 Ponce Shoal ,Suite 978 ,East Danielmouth,AR,50933,838.36,2021-09-05,70386099,U4154187,1
30651 Claudia Circle,30651 Claudia Circle ,,Benjaminberg,UT,18365,361.57,2021-06-17,26383078,U7075094,1
736 Megan Street Apt. 205,736 Megan Street ,Apt. 205 ,New Jadetown,WV,72473,705.54,2021-06-28,86346132,U3664542,1
620 Hernandez Inlet Suite 508,620 Hernandez Inlet ,Suite 508 ,Jonathanbury,GA,64438,647.71,2021-05-16,44848628,U2600371,1
1839 Lauren Villages,1839 Lauren Villages ,,Galvanside,TX,68835,61.14,2021-10-21,10834248,U1614552,0
11390 Alexander Lodge Apt. 868,11390 Alexander Lodge ,Apt. 868 ,Port Alexandria,OR,24406,539.35,2021-07-27,93533854,U2208679,0
92244 Ramirez River Suite 589,92244 Ramirez River ,Suite 589 ,East Ginastad,MD,94064,929.93,2021-10-23,52006566,U8999481,0
USNS White,USNS White ,,FPO,AE,70926,556.81,2021-03-09,96702329,U5727537,1
4422 Francis Drive,4422 Francis Drive ,,Lake Margaretbury,TX,69477,787.03,2021-12-29,97843338,U5705729,0
PSC 2489 Box 4137,PSC 2489 ,Box 4137 ,APO,AP,72733,67.99,2021-06-23,41714584,U3887986,1
67722 Elizabeth Trace Suite 352,67722 Elizabeth Trace ,Suite 352 ,Barbaramouth,MD,78449,415.9,2021-12-04,18958730,U2941137,0
552 Hutchinson Divide Apt. 085,552 Hutchinson Divide ,Apt. 085 ,Nicholsville,WI,34547,506.33,2021-11-22,53281534,U1083715,1
538 Edward Skyway,538 Edward Skyway ,,North Luis,SD,51077,555.63,2021-12-25,44809923,U7459470,1
075 Rivera Drives Suite 566,075 Rivera Drives ,Suite 566 ,Arielhaven,OR,83843,846.23,2021-03-02,51407837,U7537904,0
95374 Justin Cliff,95374 Justin Cliff ,,Fordtown,AR,51686,490.84,2021-11-12,52382093,U5236032,1
3308 Jones Lodge,3308 Jones Lodge ,,Lake Erinport,MN,97121,566.74,2021-05-09,57649463,U3202012,0
831 Williams Courts,831 Williams Courts ,,West Antonio,CA,34445,518.8,2021-05-16,80731463,U6854039,0
36720 Huffman Plaza Apt. 087,36720 Huffman Plaza ,Apt. 087 ,Ashleytown,UT,84025,674.61,2021-02-19,70105425,U7663898,1
15126 Patton Meadow Apt. 344,15126 Patton Meadow ,Apt. 344 ,New Brianmouth,DE,30934,580.12,2021-01-30,45492882,U1383324,0
13270 Wilson Corners Apt. 811,13270 Wilson Corners ,Apt. 811 ,East Cynthia,NH,20411,396.08,2021-06-22,99043470,U2341097,1
694 Melissa Terrace,694 Melissa Terrace ,,Ellisview,IL,86780,286.32,2021-12-30,94416401,U7637027,1
25327 Tyler Center,25327 Tyler Center ,,South Elizabeth,NC,36460,863.91,2021-01-29,71659402,U9000222,1
30594 Lawrence Valleys Apt. 943,30594 Lawrence Valleys ,Apt. 943 ,Gabrielmouth,NH,09053,355.06,2021-07-16,40703368,U9811681,1
85330 Brown Cliffs Suite 312,85330 Brown Cliffs ,Suite 312 ,Robertsfurt,DE,09921,713.26,2021-02-05,64939167,U7158288,1
079 Williams Hollow,079 Williams Hollow ,,North Dannyshire,MN,97538,272.23,2021-04-16,60558505,U1889015,1
4615 Rodriguez Hollow Suite 577,4615 Rodriguez Hollow ,Suite 577 ,Kimberlyberg,NJ,06907,987.48,2021-05-08,91842037,U3818566,0
91489 Julia Way Apt. 077,91489 Julia Way ,Apt. 077 ,Lake Joseph,ID,33256,216.99,2021-01-26,33193751,U3519584,0
55180 Rebecca Mills Suite 914,55180 Rebecca Mills ,Suite 914 ,New Christopher,MS,25550,420.56,2021-09-08,62650929,U9100951,1
608 Ronald Overpass South,608 Ronald Overpass South ,,Corey,MT,78998,369.38,2021-07-18,71102852,U3837944,0
23971 Carter Crest Suite 016,23971 Carter Crest ,Suite 016 ,New Alanstad,AK,64830,877.65,2021-07-07,99176959,U1958451,1
01530 Lee Land,01530 Lee Land ,,Lake Pam,CA,17364,731.99,2021-02-05,50050542,U3137618,1
121 Bishop Field Suite 239,121 Bishop Field ,Suite 239 ,East Matthewside,NV,66243,263.12,2021-11-24,96879865,U1044825,1
USCGC Graham,USCGC Graham ,,FPO,AE,07564,244.3,2021-02-13,84438774,U2079787,1
38156 Brooke Crescent Suite 991,38156 Brooke Crescent ,Suite 991 ,Lake Michael,NH,88701,743.55,2021-03-17,40113751,U1362716,0
4504 Rodriguez Creek Apt. 709,4504 Rodriguez Creek ,Apt. 709 ,East Kenneth,CO,73247,447.11,2021-08-17,89801502,U8881902,1
PSC 4618 Box 5992,PSC 4618 ,Box 5992 ,APO,AE,83055,180.92,2021-12-27,37732685,U1245478,1
28197 Ramirez Vista Apt. 131,28197 Ramirez Vista ,Apt. 131 ,Davidville,KY,52497,117.27,2021-08-08,13523706,U4673393,1
641 Walters Rapids Apt. 382,641 Walters Rapids ,Apt. 382 ,South Anthony,SC,94994,721.34,2021-09-20,54557655,U5252598,0
89537 Valerie Avenue North,89537 Valerie Avenue North ,,Kendraland,CT,33387,661.41,2021-07-12,22221282,U5665054,0
06435 Carrillo Corners Apt. 465,06435 Carrillo Corners ,Apt. 465 ,Chambersmouth,LA,84569,806.46,2021-12-24,86946208,U6702376,0
025 Jose Pike Suite 595,025 Jose Pike ,Suite 595 ,New Williamfort,HI,69801,77.85,2021-02-25,80006908,U9788852,0
441 Tammie Station,441 Tammie Station ,,Castillobury,NC,59692,480.84,2021-03-29,49990731,U9403446,0
711 Sanders Drive East,711 Sanders Drive East ,,Laurieshire,NH,60794,145.55,2021-03-15,79344934,U6050762,1
35892 Stacie Fork,35892 Stacie Fork ,,Freemanbury,AZ,18662,570.58,2021-01-18,37339161,U8112136,0
519 Davis Port,519 Davis Port ,,Lake Joshuaton,WV,09180,230.37,2021-03-28,74965982,U4301616,0
9006 Johnson Street Apt. 859,9006 Johnson Street ,Apt. 859 ,North Stephenshire,NJ,69703,230.8,2021-11-19,13313322,U6376374,0
4947 Raymond Mills,4947 Raymond Mills ,,Lake Richardville,WV,43798,561.36,2021-08-22,85293067,U4346937,0
72733 Jackson Shores,72733 Jackson Shores ,,Trujilloland,CT,93121,164.98,2021-09-30,27853103,U8361745,0
7326 Charles Mountains,7326 Charles Mountains ,,West Alan,NC,14069,794.5,2021-09-27,27880221,U3581467,1
600 Roger Courts,600 Roger Courts ,,Allenton,CO,53373,167.5,2021-08-30,26775722,U2597089,1
PSC 2452 Box 7612,PSC 2452 ,Box 7612 ,APO,AE,43250,267.44,2021-08-14,86030885,U4863278,0
617 Diaz Rapids Port,617 Diaz Rapids Port ,,Philipside,MS,47977,755.26,2021-07-07,73864403,U5174528,1
79912 Rice Curve Suite 912,79912 Rice Curve ,Suite 912 ,West Christopherstad,MD,31793,264.51,2021-10-17,78619981,U3877486,0
592 Thompson Summit,592 Thompson Summit ,,New Melissamouth,MI,05369,299.21,2021-08-10,85469276,U8259588,1
60923 Michael Squares Apt. 841,60923 Michael Squares ,Apt. 841 ,Lake Maryhaven,CT,51388,783.66,2021-05-07,24385228,U4513308,1
61703 Riley River South,61703 Riley River South ,,Johnberg,KY,64794,563.41,2021-11-24,98449419,U7587047,1
1856 Hamilton Manors Suite 044,1856 Hamilton Manors ,Suite 044 ,Burkeview,FL,48200,810.43,2021-05-09,17009285,U5220947,1
873 Phillips Manor Apt. 672,873 Phillips Manor ,Apt. 672 ,Lake Robert,CA,82187,868.86,2021-05-19,24038171,U1591731,1
73819 Charles Mills Apt. 244,73819 Charles Mills ,Apt. 244 ,Jaredmouth,LA,69521,963.2,2021-10-20,33993198,U2538021,1
205 Thomas Pines,205 Thomas Pines ,,Samanthamouth,AR,37375,87.37,2021-01-04,64372946,U2620668,1
64788 Sarah Fords Apt. 823,64788 Sarah Fords ,Apt. 823 ,Andrewfort,OK,40852,393.44,2021-05-17,83992678,U6981542,1
59073 Burnett Garden,59073 Burnett Garden ,,Patrickshire,KY,61528,454.81,2021-07-23,61166052,U3073174,0
44659 Thomas Isle,44659 Thomas Isle ,,Brentchester,AR,79070,287.28,2021-12-20,14644794,U1782052,1
USNV Garcia,USNV Garcia ,,FPO,AA,39500,867.5,2021-10-16,15489905,U3213435,0
4172 Huynh Station,4172 Huynh Station ,,Lake Adrianchester,TN,75692,394.88,2021-06-20,48575125,U4347884,1
031 Yvonne Plaza Port,031 Yvonne Plaza Port ,,Lisatown,OR,59569,927.81,2021-12-25,29644012,U5676905,1
9404 Davis Lodge Apt. 268,9404 Davis Lodge ,Apt. 268 ,Millerview,LA,33650,71.32,2021-05-27,60125949,U6845810,0
7619 Martinez Glens Suite 039,7619 Martinez Glens ,Suite 039 ,Lake Courtneymouth,WV,76279,444.77,2021-12-27,49963524,U7041310,0
84457 Johnson Manors Suite 635,84457 Johnson Manors ,Suite 635 ,West Christopher,PA,17203,628.65,2021-03-03,45311825,U3668369,1
01950 Jordan Expressway,01950 Jordan Expressway ,,Jaredburgh,NV,19315,786.61,2021-03-22,85857444,U2492073,0
2948 Evans Pass,2948 Evans Pass ,,Lake Nathan,KY,16923,483.34,2021-09-20,50328498,U3735124,1
5786 Dawn Stream Suite 146,5786 Dawn Stream ,Suite 146 ,North Kristenhaven,LA,34294,899.5,2021-04-07,34085797,U2421660,1
850 Lyons Manor Apt. 950,850 Lyons Manor ,Apt. 950 ,South Catherine,CO,09024,297.74,2021-03-24,80515448,U8462946,1
95708 Kelley Track,95708 Kelley Track ,,Donnaborough,VT,97373,356.28,2021-12-21,67323979,U8510952,0
2470 Daniel Bridge,2470 Daniel Bridge ,,Johnsview,SC,01543,193.37,2021-07-19,92894772,U8694209,1
USCGC Wiley,USCGC Wiley ,,FPO,AP,44968,190.06,2021-12-05,24254134,U3667172,0
11165 Bates Locks,11165 Bates Locks ,,Christophermouth,SC,19989,486.65,2021-10-06,66084275,U5137508,1
29472 Christine Forest Suite 184,29472 Christine Forest ,Suite 184 ,New Ashley,KS,56694,731.55,2021-03-08,45832486,U4368610,1
557 Christopher Circle Lake,557 Christopher Circle Lake ,,Amyborough,WA,97294,193.32,2021-11-30,76075984,U3494902,1
9671 Stacy Ridge Apt. 889,9671 Stacy Ridge ,Apt. 889 ,South Jason,ME,97540,488.64,2021-04-05,53921354,U5323232,1
968 Brown Cliff,968 Brown Cliff ,,Lake Shannonmouth,AR,61802,433.6,2021-11-10,99948387,U2537629,0
88744 Amy Mews Suite 385,88744 Amy Mews ,Suite 385 ,Rodriguezport,MD,38048,982.63,2021-04-07,55470279,U8174668,1
822 Carrie Groves Suite 373,822 Carrie Groves ,Suite 373 ,North Margaret,AZ,92781,493.22,2021-10-15,77646717,U6683881,1
821 Tucker Avenue Apt. 291,821 Tucker Avenue ,Apt. 291 ,Allenburgh,NH,08696,809.26,2021-02-06,61689701,U3525185,1
7674 Hale Extension Apt. 815,7674 Hale Extension ,Apt. 815 ,Gonzalezview,UT,00629,235.24,2021-10-04,10106024,U9887944,1
62890 Green Dale,62890 Green Dale ,,North Cynthia,MO,05133,894.99,2021-02-06,81276119,U8278976,1
3793 John Way Apt. 971,3793 John Way ,Apt. 971 ,West Erika,CA,35222,24.61,2021-06-06,36819520,U7969913,1
703 Carter Pines Suite 007,703 Carter Pines ,Suite 007 ,Charleschester,WI,76703,152.45,2021-01-16,93865411,U1111855,0
609 Jamie Port Suite 005,609 Jamie Port ,Suite 005 ,Kelseyfurt,MA,35218,634.93,2021-02-11,50501378,U2289176,0
28195 Levine Meadow,28195 Levine Meadow ,,Caitlinhaven,AR,42550,530.84,2021-09-16,66959719,U6448181,1
271 Guzman Parks Suite 841,271 Guzman Parks ,Suite 841 ,Port Jeffery,OR,06593,527.56,2021-08-24,35252765,U2730139,0
USNV Farley,USNV Farley ,,FPO,AE,36079,622.8,2021-12-12,67998495,U3432725,1
USNS Lowe,USNS Lowe ,,FPO,AP,29473,348.51,2021-02-18,42339100,U9959557,1
6196 Harris Tunnel Apt. 263,6196 Harris Tunnel ,Apt. 263 ,Lake Richardfort,NM,98254,662.37,2021-11-28,43881730,U1766252,1
8223 Mclean Court Suite 830,8223 Mclean Court ,Suite 830 ,New Seanshire,MS,92037,397.36,2021-09-29,81671036,U3631534,1
0366 Barrett Corner,0366 Barrett Corner ,,New Kathryn,CO,83314,585.56,2021-01-04,38594314,U6619454,1
PSC 3961 Box 6600,PSC 3961 ,Box 6600 ,APO,AE,27752,714.47,2021-05-23,26158797,U4701682,0
36325 Jenna Estates Apt. 548,36325 Jenna Estates ,Apt. 548 ,Patrickberg,CO,60801,310.27,2021-05-16,36162480,U7073105,1
829 Best Place Suite 662,829 Best Place ,Suite 662 ,Berryhaven,VT,91608,761.41,2021-04-11,34508829,U8865999,0
496 Donna Crescent,496 Donna Crescent ,,Eugeneview,WI,52632,825.05,2021-04-07,57764995,U5389293,0
248 Jonathan Ridges,248 Jonathan Ridges ,,New Johntown,NM,58182,988.85,2021-03-01,70525735,U7864960,0
3952 Mullen Pass Apt. 049,3952 Mullen Pass ,Apt. 049 ,Danielton,NC,65372,63.47,2021-05-11,79380269,U7881459,1
22535 Cruz Forest Apt. 306,22535 Cruz Forest ,Apt. 306 ,Claudiaborough,NJ,99084,426.77,2021-10-26,11045050,U8682708,0
324 Cook Fields,324 Cook Fields ,,New Angela,AZ,25465,164.84,2021-07-24,72008907,U5103809,1
52720 Riley Burgs,52720 Riley Burgs ,,New Karafort,MI,36354,168.88,2021-05-19,61898042,U1947439,0
7338 Kimberly Gateway,7338 Kimberly Gateway ,,Carrieborough,UT,65034,473.12,2021-09-28,31604166,U3032469,1
45577 Juarez Circle,45577 Juarez Circle ,,Marthamouth,NV,05894,778.16,2021-05-20,90715834,U3662890,0
754 Amy Parkway Suite 454,754 Amy Parkway ,Suite 454 ,Lake Kirkshire,NM,18145,126.2,2021-01-04,47470541,U7676129,0
65245 Park Summit,65245 Park Summit ,,Davisland,IA,69876,795.29,2021-02-22,66433631,U7240877,1
90656 Chavez Avenue Suite 513,90656 Chavez Avenue ,Suite 513 ,West Carolyn,WA,17329,844.04,2021-07-24,88774581,U8022759,1
19557 Melissa Valley Lake,19557 Melissa Valley Lake ,,Alexander,KS,36904,967.52,2021-07-05,81052644,U3759522,0
1778 Daniels Ville South,1778 Daniels Ville South ,,Julie,PA,67946,756.95,2021-11-03,97020115,U1470684,1
539 Summer Park,539 Summer Park ,,Taylorton,VT,38256,210.32,2021-03-25,22956715,U8455143,1
932 Pena Throughway,932 Pena Throughway ,,Matthewport,IA,40680,717.82,2021-09-09,46066871,U1057980,1
7802 Allison Lights Suite 749,7802 Allison Lights ,Suite 749 ,Browntown,KY,24901,574.61,2021-11-04,78697973,U8964211,0
33697 Brian Locks North,33697 Brian Locks North ,,John,SC,36699,273.94,2021-06-25,82969190,U5592910,0
43707 Virginia Mount Suite 147,43707 Virginia Mount ,Suite 147 ,South Garrett,ME,49445,791.45,2021-12-29,36590974,U4886352,1
902 Craig Walk Apt. 751,902 Craig Walk ,Apt. 751 ,Justinview,AK,53470,332.24,2021-04-08,30903588,U2948237,1
728 David Extension,728 David Extension ,,Lake Jasonmouth,MI,35545,840.34,2021-09-09,28988506,U4961159,0
119 Gibson Hill,119 Gibson Hill ,,Jasonfurt,NM,23520,880.59,2021-05-06,27163808,U9004299,1
0985 Eric Stream,0985 Eric Stream ,,Garymouth,NE,73383,397.4,2021-03-26,67622104,U8908514,1
540 Moreno Glens,540 Moreno Glens ,,Harrellhaven,ID,54361,135.94,2021-03-28,17331775,U3808497,0
536 Joseph Drives,536 Joseph Drives ,,Cantrellland,SC,81708,816.0,2021-06-20,34704483,U5771083,1
176 Moore Plaza,176 Moore Plaza ,,Lake Grantville,OK,89427,157.99,2021-01-17,38444955,U1500552,0
9344 Murphy Cape,9344 Murphy Cape ,,Glenborough,WY,46219,121.1,2021-04-18,47646111,U6368539,1
72054 Brandon Shoals,72054 Brandon Shoals ,,Lake Markview,WY,83139,876.75,2021-04-07,74515752,U6776273,0
889 Schwartz Parkway Apt. 267,889 Schwartz Parkway ,Apt. 267 ,Juliahaven,RI,57366,237.72,2021-10-03,91085018,U2195903,0
1662 Dustin Locks,1662 Dustin Locks ,,Thomasstad,OR,90345,261.35,2021-08-27,43786503,U3049447,0
7333 Gomez Crescent Suite 776,7333 Gomez Crescent ,Suite 776 ,Lake Laura,NH,13279,392.54,2021-09-29,19947127,U2206930,1
9215 Walters Mountain,9215 Walters Mountain ,,Debrastad,KS,86880,723.27,2021-06-15,52586395,U2015091,0
286 Christina Creek Apt. 592,286 Christina Creek ,Apt. 592 ,Port Franciscohaven,WI,13747,195.6,2021-03-07,81513539,U7019525,0
6549 Hartman Forest Apt. 695,6549 Hartman Forest ,Apt. 695 ,New Benjaminview,UT,35868,316.84,2021-11-09,48478870,U5567953,0
23510 Robertson Forest Suite 296,23510 Robertson Forest ,Suite 296 ,Priceville,HI,64234,67.82,2021-03-29,65889958,U5972052,0
409 Moody Locks Suite 783,409 Moody Locks ,Suite 783 ,Lynnchester,NH,66827,257.42,2021-07-06,14202888,U7833064,0
4474 Jacob Ports,4474 Jacob Ports ,,New Paulamouth,DC,23351,746.75,2021-10-24,67688986,U3525595,0
557 Green Oval,557 Green Oval ,,Mercerton,OK,02204,639.35,2021-09-21,50179473,U2991458,0
19383 Quinn Light,19383 Quinn Light ,,New Penny,OH,77598,600.12,2021-08-09,22318838,U3310480,1
71957 Robert Viaduct,71957 Robert Viaduct ,,West Brian,SD,02774,898.36,2021-08-19,10165321,U3563851,0
1608 Dave Street Suite 955,1608 Dave Street ,Suite 955 ,Jonesport,AZ,06799,31.68,2021-07-06,49894468,U2248494,0
7904 Sheila Rapid Apt. 269,7904 Sheila Rapid ,Apt. 269 ,Paulshire,AK,19110,282.07,2021-06-17,59304292,U7016968,1
78146 Ryan Ridges Suite 646,78146 Ryan Ridges ,Suite 646 ,Port Kiara,IA,73843,635.23,2021-12-20,75731399,U1470952,0
0024 Claire Hill,0024 Claire Hill ,,Robertsborough,ID,03575,360.1,2021-02-09,79468716,U3042986,1
0526 William Burgs West,0526 William Burgs West ,,Karen,ND,36988,976.78,2021-08-24,81443882,U1680054,1
2667 Anderson Ford South,2667 Anderson Ford South ,,Alyssabury,IA,88585,224.18,2021-09-06,68358406,U9161064,1
7189 Morgan Overpass,7189 Morgan Overpass ,,Robertfurt,OH,19494,959.84,2021-05-20,42019226,U7913869,1
85006 Steven Center,85006 Steven Center ,,Richardview,IA,23978,732.78,2021-05-14,88033152,U6621213,0
49641 Mckee Meadows Apt. 776,49641 Mckee Meadows ,Apt. 776 ,Richardside,LA,00902,677.27,2021-03-20,16315169,U4974052,1
49598 Thomas Terrace,49598 Thomas Terrace ,,New Christineville,VT,18933,941.64,2021-02-27,92727231,U7054051,0
3790 Williams Green East,3790 Williams Green East ,,Barrymouth,NC,50922,434.24,2021-12-30,82324388,U6973104,0
4936 Alan Isle,4936 Alan Isle ,,Shaffertown,CO,91759,337.82,2021-12-03,46125085,U7445784,1
7251 Castillo Isle,7251 Castillo Isle ,,Flowersburgh,MT,18697,436.85,2021-05-11,33707174,U8403343,1
008 Stevens Groves Apt. 097,008 Stevens Groves ,Apt. 097 ,Nicholasfort,ID,62641,735.6,2021-08-13,61369808,U6102186,0
USNV Pugh,USNV Pugh ,,FPO,AA,56502,821.41,2021-11-01,19941032,U7899389,0
204 Raymond Center,204 Raymond Center ,,West Joseph,SC,02217,631.28,2021-09-15,38943015,U2009629,0
918 Moran Neck,918 Moran Neck ,,Elizabethstad,IL,96807,792.11,2021-12-01,95078207,U8699337,0
7208 Campbell Lodge,7208 Campbell Lodge ,,Colonborough,OR,50928,666.1,2021-09-08,46531711,U5626497,1
94595 Woods Crossing Suite 295,94595 Woods Crossing ,Suite 295 ,Carltown,CT,99810,777.86,2021-12-23,98710036,U3206807,0
USS Boyle,USS Boyle ,,FPO,AE,65381,129.05,2021-08-23,60722936,U3775670,1
63560 Douglas Shoal Suite 515,63560 Douglas Shoal ,Suite 515 ,Port Davidfurt,SD,14641,830.15,2021-02-13,73336132,U6983379,1
3160 Austin Islands,3160 Austin Islands ,,Williamside,VT,79032,533.97,2021-05-18,77058365,U9510771,0
017 William Way Apt. 150,017 William Way ,Apt. 150 ,Lake Walterville,NJ,44412,328.16,2021-07-11,59354328,U9386360,1
96199 Deborah Ramp,96199 Deborah Ramp ,,Johnmouth,OK,11360,130.24,2021-10-07,48584222,U5285013,1
142 Christopher Parkway Apt. 669,142 Christopher Parkway ,Apt. 669 ,Lake Chelsea,NE,85898,606.84,2021-02-20,20263199,U1979814,0
8096 Howard Vista,8096 Howard Vista ,,Stewartmouth,AK,33004,220.51,2021-11-05,40857047,U7588576,1
PSC 3071 Box 3267,PSC 3071 ,Box 3267 ,APO,AA,31027,362.23,2021-06-04,89799918,U9540044,0
144 Kim Meadow Suite 883,144 Kim Meadow ,Suite 883 ,Bellchester,ID,60639,546.62,2021-11-09,98129611,U9070648,1
5980 Mark Curve Apt. 846,5980 Mark Curve ,Apt. 846 ,South Brianmouth,MA,61950,209.89,2021-01-05,85850585,U4389760,0
PSC 9323 Box 7019,PSC 9323 ,Box 7019 ,APO,AE,05525,232.71,2021-03-23,94099066,U7753919,0
847 Perez Valleys,847 Perez Valleys ,,Andersonhaven,DE,58399,77.11,2021-07-16,62078248,U7566070,0
839 Jenkins Glen Suite 269,839 Jenkins Glen ,Suite 269 ,New Joshua,WV,63122,349.31,2021-09-18,67930687,U2654312,0
28616 Tony Camp,28616 Tony Camp ,,Ericmouth,WA,97789,827.63,2021-04-01,70997977,U1876159,1
540 Lamb Mount Suite 026,540 Lamb Mount ,Suite 026 ,East Ryanton,MD,48439,245.05,2021-12-13,42257808,U1917098,0
9138 Kelly Port Suite 999,9138 Kelly Port ,Suite 999 ,Richardville,TX,08114,267.74,2021-07-16,19867618,U1416027,1
2666 Michelle Divide Suite 487,2666 Michelle Divide ,Suite 487 ,New Hannah,MD,81397,135.64,2021-09-04,45672204,U7493779,0
149 Alexander Street,149 Alexander Street ,,Rivasville,RI,21240,607.12,2021-04-02,74867138,U1977862,1
190 Heather Lodge Suite 084,190 Heather Lodge ,Suite 084 ,North Bradleymouth,MO,65123,741.27,2021-01-17,76745130,U2669642,1
67386 Ryan Station,67386 Ryan Station ,,Loganview,NJ,50006,188.18,2021-06-13,88982416,U8665501,0
5049 Hartman Grove Suite 601,5049 Hartman Grove ,Suite 601 ,Malloryburgh,CO,48243,820.92,2021-04-23,42896127,U2866141,1
08105 Anderson Curve West,08105 Anderson Curve West ,,Michelleland,SC,60876,11.34,2021-11-17,71922043,U2592038,1
22229 Johnson Creek,22229 Johnson Creek ,,Millerstad,MS,64707,117.88,2021-05-05,85452723,U6059344,1
6830 White Villages Suite 610,6830 White Villages ,Suite 610 ,Thomasville,MI,89588,94.95,2021-07-24,75486257,U8829473,0
32813 Michele Lights,32813 Michele Lights ,,North Ruth,SD,61652,786.97,2021-09-30,99910164,U3284582,0
93819 Parker Lodge Suite 864,93819 Parker Lodge ,Suite 864 ,Youngchester,CT,74592,83.67,2021-03-27,72591008,U9462717,0
72989 Alexander Shoals,72989 Alexander Shoals ,,North Meredithmouth,CT,12619,731.06,2021-04-08,12370279,U6935061,1
8995 Melissa Oval Apt. 475,8995 Melissa Oval ,Apt. 475 ,Lake John,IA,38213,209.68,2021-08-29,26038007,U9367797,1
06334 Mitchell Extensions Suite 766,06334 Mitchell Extensions ,Suite 766 ,North Jonathanview,ID,94488,299.06,2021-12-10,30623424,U6724885,0
8741 Morris Motorway,8741 Morris Motorway ,,Phillipstown,VT,72698,100.63,2021-08-23,66113711,U5462834,1
4383 Randall Summit,4383 Randall Summit ,,Shawnmouth,SD,97871,811.27,2021-06-04,62746122,U2130939,0
5572 Hayes Falls Apt. 441,5572 Hayes Falls ,Apt. 441 ,Allenfurt,MS,40231,371.4,2021-07-18,47748351,U7728632,0
19668 Lori Coves Port,19668 Lori Coves Port ,,Daltonfort,MD,67270,930.03,2021-05-20,98608388,U7208923,0
02420 Sarah Stravenue Apt. 914,02420 Sarah Stravenue ,Apt. 914 ,Michellemouth,MT,76382,694.12,2021-06-20,77273141,U8023409,1
